"seed","PLci","percolation"
175,0.058,1094
176,0.072,7980
177,0.08,2397
178,0.07,3540
179,0.046,2188
180,0.034,2892
181,0.07,7424
182,0.064,3510
183,0.08,8057
184,0.072,438
185,0.022,2652
186,0.05,2736
187,0.074,3364
188,0.074,3384
189,0.096,6930
190,0.052,2220
191,0.054,4332
192,0.03,2068
193,0.068,4180
194,0.082,7672
195,0.076,4280
196,0.066,8944
197,0.072,4245
198,0.064,4230
199,0.048,4335
200,0.032,1020
201,0.072,4260
202,0.082,8336
203,0.034,2412
204,0.078,8336
205,0.064,4240
206,0.078,8984
207,0.048,4739
208,0.046,2800
209,0.072,10224
210,0.064,433
211,0.048,4125
212,0.056,3965
213,0.056,8910
214,0.076,4930
215,0.048,409
216,0.044,5446
217,0.046,2448
218,0.034,2188
219,0.046,986
220,0.05,1002
221,0.044,3415
222,0.056,3710
223,0.076,9000
224,0.056,1659
225,0.06,3285
226,0.054,3236
227,0.05,5268
228,0.042,3834
229,0.078,10030
230,0.072,10071
231,0.06,3995
232,0.064,9099
233,0.078,3028
234,0.044,217
235,0.042,3068
236,0.058,5862
237,0.068,1908
238,0.054,4842
239,0.06,2070
240,0.1,5170
241,0.072,3995
242,0.04,285
243,0.088,4300
244,0.054,3440
245,0.064,7920
246,0.078,2848
247,0.058,2708
248,0.054,4608
249,0.062,6102
250,0.06,11319
251,0.064,1593
252,0.058,1032
253,0.06,345
254,0.05,8272
255,0.08,2235
256,0.048,1830
257,0.058,5382
258,0.072,3980
259,0.054,754
260,0.03,5226
261,0.048,7007
262,0.062,2704
263,0.054,2788
264,0.074,3080
265,0.064,4760
266,0.08,7518
267,0.056,1815
268,0.072,4075
269,0.046,2268
270,0.05,2288
271,0.07,8488
272,0.042,5052
273,0.062,2964
274,0.048,3145
275,0.056,439
276,0.056,5964
277,0.054,8104
278,0.054,5112
279,0.03,574
280,0.07,5736
281,0.076,6699
282,0.048,1728
283,0.074,4848
284,0.068,4295
285,0.044,4000
286,0.028,3450
287,0.042,2828
288,0.05,6992
289,0.058,12852
290,0.064,2220
291,0.058,3288
292,0.062,8064
293,0.044,1704
294,0.088,4380
295,0.07,3088
296,0.042,0
297,0.046,3236
298,0.056,3680
299,0.064,9684
300,0.038,4290
301,0.06,10107
302,0.074,3084
303,0.052,1875
304,0.038,2060
305,0.04,216
306,0.048,1212
307,0.068,6622
308,0.044,2775
309,0.06,1854
310,0.054,926
311,0.048,8712
312,0.052,6237
313,0.07,984
314,0.066,1052
315,0.056,421
316,0.066,1030
317,0.102,3576
318,0.056,4030
319,0.058,5328
320,0.054,4920
321,0.074,14244
322,0.088,4120
323,0.068,4565
324,0.068,7028
325,0.056,1938
326,0.078,1142
327,0.06,4025
328,0.062,998
329,0.04,8325
330,0.078,11460
331,0.076,4195
332,0.062,3304
333,0.092,10809
334,0.07,3404
335,0.046,4620
336,0.106,8368
337,0.07,7184
338,0.056,9999
339,0.064,0
340,0.066,4662
341,0.066,7896
342,0.042,2080
343,0.076,1860
344,0.082,6728
345,0.088,4165
346,0.074,5022
347,0.062,0
348,0.042,2024
349,0.042,2440
350,0.07,4728
351,0.034,2548
352,0.06,1638
353,0.07,5286
354,0.058,4164
355,0.058,7512
356,0.066,5574
357,0.07,4092
358,0.056,4090
359,0.042,2500
360,0.048,1296
361,0.048,4382
362,0.056,1407
363,0.054,2148
364,0.088,9891
365,0.078,3196
366,0.08,1974
367,0.078,3148
368,0.072,3955
369,0.056,345
370,0.072,9990
371,0.03,722
372,0.058,5622
373,0.072,7504
374,0.062,9032
375,0.042,2376
376,0.038,624
377,0.056,4520
378,0.058,2524
379,0.048,310
380,0.062,5424
381,0.052,350
382,0.052,8388
383,0.058,6282
384,0.054,2480
385,0.058,5670
386,0.04,3355
387,0.074,6330
388,0.078,3416
389,0.058,2344
390,0.052,6349
391,0.062,2720
392,0.07,5796
393,0.034,1380
394,0.04,4365
395,0.082,8800
396,0.064,6293
397,0.042,1904
398,0.074,7088
399,0.074,1150
400,0.07,3140
401,0.042,1980
402,0.086,1144
403,0.044,6489
404,0.06,9630
405,0.066,10240
406,0.046,900
407,0.056,6783
408,0.05,2228
409,0.076,1623
410,0.052,1776
411,0.052,4625
412,0.044,9648
413,0.058,8832
414,0.078,16282
415,0.074,8560
416,0.054,4200
417,0.092,9189
418,0.074,2816
419,0.058,5712
420,0.03,4476
421,0.052,4235
422,0.032,1428
423,0.06,3435
424,0.046,4758
425,0.078,3184
426,0.056,1509
427,0.034,390
428,0.064,1908
429,0.064,3605
430,0.058,5778
431,0.036,2405
432,0.052,1467
433,0.07,1084
434,0.068,2133
435,0.078,4560
436,0.052,3235
437,0.07,7472
438,0.036,3335
439,0.056,6342
440,0.078,6216
441,0.06,6412
442,0.066,8560
443,0.066,2840
444,0.048,1572
445,0.046,6784
446,0.044,4070
447,0.054,1080
448,0.048,3805
449,0.092,5929
450,0.062,1030
451,0.06,1698
452,0.06,11924
453,0.048,4220
454,0.052,343
455,0.04,3210
456,0.072,7448
457,0.028,168
458,0.056,3410
459,0.09,9848
460,0.038,734
461,0.046,2192
462,0.042,2168
463,0.042,2388
464,0.044,3835
465,0.056,3785
466,0.048,6692
467,0.06,6650
468,0.042,5724
469,0.064,1791
470,0.094,8120
471,0.056,1680
472,0.098,3760
473,0.07,2956
474,0.054,5544
475,0.054,5766
476,0.052,1857
477,0.05,2576
478,0.056,345
479,0.064,3565
480,0.068,453
481,0.052,4125
482,0.054,3256
483,0.05,3128
484,0.056,1860
485,0.06,419
486,0.058,8816
487,0.036,1488
488,0.06,3945
489,0.08,1968
490,0.05,4494
491,0.026,594
492,0.046,4128
493,0.074,2528
494,0.062,4692
495,0.042,2440
496,0.072,1635
497,0.078,7664
498,0.04,175
499,0.056,3715
500,0.078,2112
