"seed","PLci","percolation"
183,0.038,5620
184,0.106,1630
185,0.206,2868
186,0.338,5716
187,0.048,6245
188,0.056,7620
189,0.072,5335
190,0.336,7275
191,0.074,5520
192,0.354,2902
193,0.054,3608
194,0.198,2618
195,0.25,5944
196,0.386,3198
197,0.348,4359
198,0.33,2844
199,0.094,1520
200,0.062,6534
201,0.038,4700
202,0.112,3189
203,0.05,5160
204,0.22,7710
205,0.122,4864
206,0.07,2142
207,0.036,5805
208,0.066,2674
209,0.058,3108
210,0.09,2306
211,0.054,6248
212,0.404,7195
213,0.402,2782
214,0.226,9870
215,0.122,2568
216,0.414,3094
217,0.038,10458
218,0.08,2973
219,0.132,3192
220,0.042,3972
221,0.122,6952
222,0.044,2532
223,0.066,2838
224,0.03,8244
225,0.27,2650
226,0.054,4340
227,0.344,4605
228,0.068,4353
229,0.034,780
230,0.09,3976
231,0.058,14250
232,0.042,3712
233,0.22,4812
234,0.27,2688
235,0.042,2852
236,0.062,2724
237,0.074,5776
238,0.28,4050
239,0.026,4176
240,0.052,2049
241,0.41,3204
242,0.266,2746
243,0.062,5656
244,0.078,4540
245,0.068,3633
246,0.112,4089
247,0.058,3104
248,0.124,3468
249,0.358,2912
250,0.068,6990
251,0.056,6825
252,0.05,1572
253,0.226,3016
254,0.18,4032
255,0.078,2678
256,0.22,5049
257,0.116,4315
258,0.076,2979
259,0.032,1623
260,0.058,2202
261,0.044,3027
262,0.288,11207
263,0.03,4588
264,0.06,2925
265,0.048,3549
266,0.048,2841
267,0.046,2522
268,0.06,2244
269,0.108,2652
270,0.256,3975
271,0.216,4803
272,0.032,2568
273,0.222,2522
274,0.05,1462
275,0.238,2478
276,0.03,5406
277,0.074,2108
278,0.226,2496
279,0.03,734
280,0.116,4525
281,0.056,5220
282,0.04,3522
283,0.036,3294
284,0.264,4686
285,0.058,5080
286,0.198,2418
287,0.076,2016
288,0.112,3858
289,0.04,2517
290,0.234,2760
291,0.034,3108
292,0.062,5956
293,0.382,3340
294,0.338,3030
295,0.036,2835
296,0.278,2770
297,0.056,3288
298,0.062,1626
299,0.036,3987
300,0.066,1214
301,0.062,1788
302,0.048,3549
303,0.106,2114
304,0.078,1594
305,0.054,2822
306,0.166,5396
307,0.258,2528
308,0.082,1764
309,0.078,2176
310,0.038,2852
311,0.046,5716
312,0.062,2596
313,0.056,2109
314,0.078,2226
315,0.536,2778
316,0.23,2552
317,0.338,2676
318,0.056,2505
319,0.272,3909
320,0.068,2502
321,0.06,3003
322,0.228,4596
323,0.042,2828
324,0.056,4035
325,0.056,4818
326,0.052,3936
327,0.348,4692
328,0.05,1826
329,0.03,1064
330,0.058,5028
331,0.046,678
332,0.086,2326
333,0.044,3432
334,0.222,2294
335,0.294,2460
336,0.056,2751
337,0.248,4365
338,0.046,1440
339,0.042,6248
340,0.27,6452
341,0.07,1566
342,0.038,818
343,0.262,2780
344,0.068,3048
345,0.038,2302
346,0.07,3116
347,0.522,3134
348,0.048,1026
349,0.122,2390
350,0.186,2216
351,0.038,2518
352,0.054,1678
353,0.102,2850
354,0.066,1612
355,0.334,3148
356,0.118,2162
357,0.038,1690
358,0.062,756
359,0.094,1932
360,0.058,4208
361,0.048,3297
362,0.088,2814
363,0.054,1514
364,0.074,1994
365,0.07,2636
366,0.028,2580
367,0.038,2126
368,0.106,2460
369,0.192,4395
370,0.23,2764
371,0.046,2346
372,0.046,3020
373,0.038,2200
374,0.076,2832
375,0.05,1330
376,0.154,2402
377,0.054,2236
378,0.054,1364
379,0.044,4540
380,0.052,2511
381,0.218,3072
382,0.034,1718
383,0.036,2628
384,0.082,1728
385,0.142,2814
386,0.054,1374
387,0.032,2931
388,0.028,3990
389,0.046,1310
390,0.202,2666
391,0.098,2144
392,0.22,3708
393,0.046,1828
394,0.034,3300
395,0.178,2242
396,0.04,4686
397,0.22,4722
398,0.062,972
399,0.058,2040
400,0.068,3549
401,0.086,1962
402,0.09,2048
403,0.106,2016
404,0.326,2904
405,0.028,2808
406,0.05,1478
407,0.222,2768
408,0.064,2073
409,0.082,2052
410,0.028,2517
411,0.062,1606
412,0.414,3326
413,0.098,1824
414,0.138,6124
415,0.222,2406
416,0.042,2472
417,0.33,3142
418,0.03,1344
419,0.058,1756
420,0.226,2984
421,0.054,2276
422,0.034,1374
423,0.11,3204
424,0.07,1572
425,0.158,2324
426,0.062,1420
427,0.116,3480
428,0.042,1378
429,0.052,3858
430,0.222,3032
431,0.114,1882
432,0.078,1592
433,0.078,1838
434,0.334,2920
435,0.054,1546
436,0.114,2306
437,0.09,1994
438,0.354,3326
439,0.05,912
440,0.062,1304
441,0.158,2622
442,0.226,3144
443,0.058,1396
444,0.346,2976
445,0.086,1856
446,0.062,1190
447,0.062,1584
448,0.126,2414
449,0.046,1638
450,0.258,2924
451,0.05,1518
452,0.038,798
453,0.214,2340
454,0.078,1260
455,0.126,2574
456,0.198,2508
457,0.042,1940
458,0.086,2386
459,0.042,1460
460,0.058,1896
461,0.094,1642
462,0.138,2746
463,0.058,1544
464,0.158,2370
465,0.062,1722
466,0.058,892
467,0.054,1408
468,0.086,2296
469,0.054,1474
470,0.118,1606
471,0.046,1136
472,0.04,2346
473,0.126,1978
474,0.154,2602
475,0.106,2680
476,0.078,2208
477,0.074,1324
478,0.062,2460
479,0.038,858
480,0.082,3034
481,0.034,1332
482,0.102,1570
483,0.098,2376
484,0.042,1206
485,0.194,2734
486,0.102,1470
487,0.062,1358
488,0.134,2020
489,0.338,3302
490,0.118,1950
491,0.242,2986
492,0.038,1684
493,0.054,2638
494,0.034,1476
495,0.05,1540
496,0.066,1204
497,0.062,2468
498,0.114,1314
499,0.042,1432
500,0.158,3118
