"seed","PLci","percolation"
144,0.02734375,21
145,0.03125,22
146,0.03515625,129
147,0.0234375,33
148,0.02734375,19
149,0.03125,32
150,0.048828125,516
151,0.03515625,46
152,0.029296875,104
153,0.03515625,22
154,0.02734375,75
155,0.03125,28
156,0.0390625,295
157,0.03125,35
158,0.03125,14
159,0.0234375,25
160,0.041015625,232
161,0.02734375,36
162,0.03125,60
163,0.0390625,38
164,0.017578125,84
165,0.01953125,12
166,0.033203125,130
167,0.09375,116
168,0.025390625,184
169,0.033203125,108
170,0.03515625,47
171,0.03515625,51
172,0.0234375,360
173,0.02734375,86
174,0.09375,118
175,0.041015625,184
176,0.025390625,76
177,0.03515625,36
178,0.03515625,41
179,0.0234375,390
180,0.02734375,81
181,0.09375,124
182,0.041015625,176
183,0.037109375,68
184,0.03515625,30
185,0.03515625,27
186,0.09375,405
187,0.02734375,75
188,0.09375,121
189,0.037109375,182
190,0.033203125,84
191,0.03515625,33
192,0.03515625,34
193,0.01953125,414
194,0.02734375,77
195,0.09375,122
196,0.037109375,190
197,0.037109375,72
198,0.03515625,24
199,0.03515625,37
200,0.09765625,423
201,0.02734375,80
202,0.09375,119
203,0.041015625,188
204,0.025390625,72
205,0.03515625,30
206,0.03515625,26
207,0.01953125,420
208,0.02734375,78
209,0.09375,122
210,0.041015625,166
211,0.033203125,62
212,0.03515625,30
213,0.03515625,30
214,0.01953125,405
215,0.02734375,72
216,0.09375,116
217,0.025390625,148
218,0.041015625,72
219,0.02734375,28
220,0.02734375,21
221,0.09375,372
222,0.02734375,73
223,0.017578125,168
224,0.01953125,16
225,0.013671875,60
226,0.01953125,23
227,0.005859375,0
228,0.01171875,6
229,0.017578125,0
230,0.01171875,5
231,0.017578125,214
232,0.01953125,32
233,0.041015625,216
234,0.01953125,30
235,0.017578125,0
236,0.01171875,5
237,0.017578125,0
238,0.01171875,3
239,0.017578125,146
240,0.01953125,26
241,0.037109375,136
242,0.01953125,20
243,0.017578125,0
244,0.01171875,6
245,0.005859375,0
246,0.01171875,6
247,0.033203125,106
248,0.01953125,18
249,0.017578125,106
250,0.01953125,14
251,0.005859375,0
252,0.01171875,4
253,0.005859375,0
254,0.01171875,2
255,0.017578125,110
256,0.01953125,22
257,0.017578125,114
258,0.01953125,27
259,0.017578125,0
260,0.01171875,5
261,0.017578125,0
262,0.01171875,5
263,0.037109375,116
264,0.01953125,25
265,0.033203125,114
266,0.01953125,20
267,0.005859375,0
268,0.01171875,8
269,0.017578125,0
270,0.01171875,3
271,0.033203125,114
272,0.01953125,22
273,0.037109375,126
274,0.01953125,20
275,0.017578125,0
276,0.01171875,3
277,0.017578125,0
278,0.01171875,6
279,0.033203125,86
280,0.01953125,32
281,0.033203125,72
282,0.01953125,25
283,0.005859375,0
284,0.01171875,4
285,0.017578125,0
286,0.01171875,7
287,0.025390625,52
288,0.029296875,78
289,0.013671875,152
290,0.025390625,68
291,0.013671875,174
292,0.013671875,220
293,0.013671875,62
294,0.013671875,68
295,0.013671875,68
296,0.025390625,52
297,0.013671875,70
298,0.013671875,170
299,0.025390625,38
300,0.029296875,44
301,0.025390625,56
302,0.013671875,38
303,0.029296875,76
304,0.037109375,108
305,0.013671875,30
306,0.029296875,50
307,0.025390625,56
308,0.025390625,32
309,0.029296875,70
310,0.033203125,110
311,0.025390625,48
312,0.029296875,54
313,0.025390625,70
314,0.025390625,38
315,0.029296875,58
316,0.037109375,84
317,0.029296875,38
318,0.029296875,50
319,0.013671875,66
320,0.013671875,42
321,0.029296875,78
322,0.033203125,120
323,0.029296875,38
324,0.029296875,40
325,0.021484375,62
326,0.025390625,34
327,0.029296875,60
328,0.037109375,86
329,0.029296875,66
330,0.013671875,24
331,0.013671875,44
332,0.013671875,70
333,0.021484375,34
334,0.02734375,444
335,0.04296875,315
336,0.03125,276
337,0.03515625,315
338,0.046875,330
339,0.046875,237
340,0.0390625,222
341,0.048828125,792
342,0.029296875,1086
343,0.052734375,376
344,0.029296875,876
345,0.056640625,292
346,0.044921875,912
347,0.048828125,292
348,0.044921875,816
349,0.048828125,316
350,0.029296875,708
351,0.052734375,284
352,0.04296875,545
353,0.048828125,216
354,0.044921875,202
355,0.017578125,196
356,0.021484375,202
357,0.017578125,98
358,0.044921875,228
359,0.04296875,174
360,0.021484375,138
361,0.021484375,162
362,0.025390625,176
363,0.025390625,62
364,0.037109375,154
365,0.04296875,120
366,0.037109375,104
367,0.017578125,164
368,0.025390625,178
369,0.017578125,74
370,0.025390625,138
371,0.0234375,96
372,0.037109375,100
373,0.017578125,178
374,0.021484375,194
375,0.021484375,68
376,0.041015625,130
377,0.02734375,99
378,0.021484375,116
379,0.017578125,180
380,0.021484375,178
381,0.017578125,74
382,0.025390625,132
383,0.03515625,126
384,0.037109375,108
385,0.017578125,194
386,0.025390625,174
387,0.017578125,68
388,0.037109375,136
389,0.0390625,99
390,0.021484375,68
391,0.017578125,156
392,0.021484375,188
393,0.021484375,66
394,0.033203125,126
395,0.03515625,108
396,0.017578125,130
397,0.021484375,42
398,0.021484375,0
399,0.013671875,246
400,0.021484375,0
401,0.021484375,84
402,0.009765625,0
403,0.0390625,135
404,0.017578125,74
405,0.009765625,0
406,0.021484375,52
407,0.009765625,0
408,0.013671875,70
409,0.021484375,0
410,0.013671875,40
411,0.021484375,0
412,0.021484375,48
413,0.021484375,0
414,0.013671875,54
415,0.009765625,0
416,0.021484375,52
417,0.009765625,0
418,0.013671875,52
419,0.021484375,0
420,0.013671875,48
421,0.021484375,0
422,0.013671875,44
423,0.009765625,0
424,0.013671875,58
425,0.009765625,0
426,0.013671875,72
427,0.021484375,0
428,0.013671875,50
429,0.009765625,0
430,0.013671875,42
431,0.015625,0
432,0.02734375,144
433,0.044921875,272
434,0.03125,372
435,0.03515625,99
436,0.044921875,192
437,0.02734375,192
438,0.0234375,72
439,0.044921875,176
440,0.03125,156
441,0.0234375,102
442,0.048828125,232
443,0.02734375,225
444,0.015625,99
445,0.037109375,204
446,0.03125,207
447,0.015625,72
448,0.037109375,212
449,0.03125,162
450,0.015625,72
451,0.041015625,156
452,0.03125,168
453,0.02734375,60
454,0.03125,78
455,0.029296875,108
456,0.0234375,147
457,0.021484375,38
458,0.021484375,48
459,0.021484375,24
460,0.013671875,38
461,0.013671875,36
462,0.013671875,28
463,0.013671875,28
464,0.013671875,28
465,0.013671875,20
466,0.021484375,28
467,0.013671875,32
468,0.021484375,30
469,0.013671875,20
470,0.013671875,24
471,0.021484375,36
472,0.021484375,28
473,0.0234375,51
474,0.029296875,66
475,0.0234375,66
476,0.021484375,56
477,0.0234375,66
478,0.021484375,46
479,0.0234375,57
480,0.021484375,52
481,0.0234375,87
482,0.021484375,54
483,0.0234375,84
484,0.025390625,44
485,0.0234375,51
486,0.021484375,48
487,0.0234375,51
488,0.01953125,10
489,0.033203125,68
490,0.021484375,62
491,0.033203125,40
492,0.021484375,34
493,0.033203125,50
494,0.021484375,40
495,0.021484375,28
496,0.013671875,28
497,0.0234375,111
498,0.02734375,108
499,0.0234375,72
500,0.0234375,117
501,0.02734375,126
502,0.0234375,111
503,0.02734375,84
504,0.01953125,153
505,0.025390625,142
506,0.021484375,64
507,0.021484375,42
508,0.025390625,38
509,0.021484375,42
510,0.021484375,48
511,0.025390625,36
512,0.025390625,48
